"Ngày","Lần cuối","Mở","Cao","Thấp","% Thay đổi"
"17/10/2017","22,718.5","22,719.5","22,719.5","22,715.5","0.00%"
"18/10/2017","22,719.5","22,717.5","22,719.5","22,715.5","0.00%"
"19/10/2017","22,722.5","22,727.5","22,732.5","22,722.5","0.01%"
"20/10/2017","22,718.5","22,718.5","22,719.5","22,715.5","-0.02%"
"23/10/2017","22,723.5","22,716.5","22,723.5","22,715.5","0.02%"
"24/10/2017","22,719.5","22,720.5","22,725.5","22,718.5","-0.02%"
"25/10/2017","22,725.0","22,723.0","22,727.0","22,722.0","0.02%"
"26/10/2017","22,725.0","22,725.0","22,726.0","22,722.0","0.00%"
"27/10/2017","22,710.0","22,728.0","22,731.0","22,710.0","-0.07%"
"30/10/2017","22,710.0","22,726.0","22,728.0","22,710.0","0.00%"
"31/10/2017","22,710.0","22,726.0","22,731.0","22,710.0","0.00%"
"01/11/2017","22,713.5","22,723.5","22,728.5","22,713.5","0.02%"
"02/11/2017","22,712.5","22,722.5","22,725.5","22,712.5","-0.00%"
"03/11/2017","22,712.5","22,725.5","22,725.5","22,712.5","0.00%"
"06/11/2017","22,715.0","22,722.0","22,723.0","22,715.0","0.01%"
"07/11/2017","22,713.5","22,723.5","22,725.0","22,713.5","-0.01%"
"08/11/2017","22,710.0","22,720.0","22,723.0","22,710.0","-0.02%"
"09/11/2017","22,712.5","22,707.5","22,725.5","22,707.5","0.01%"
"10/11/2017","22,713.5","22,722.5","22,726.5","22,713.5","0.00%"
"13/11/2017","22,707.5","22,725.5","22,725.5","22,707.5","-0.03%"
"14/11/2017","22,715.0","22,716.0","22,718.0","22,714.0","0.03%"
"15/11/2017","22,711.0","22,721.0","22,723.0","22,711.0","-0.02%"
"16/11/2017","22,711.0","22,719.0","22,721.0","22,710.0","0.00%"
"17/11/2017","22,712.5","22,711.5","22,713.5","22,709.5","0.01%"
"20/11/2017","22,710.0","22,738.0","22,738.0","22,710.0","-0.01%"
"21/11/2017","22,710.0","22,723.0","22,726.0","22,710.0","0.00%"
"22/11/2017","22,722.5","22,728.5","22,735.5","22,721.5","0.06%"
"23/11/2017","22,727.5","22,710.5","22,729.5","22,710.5","0.02%"
"24/11/2017","22,725.0","22,738.0","22,738.0","22,725.0","-0.01%"
"27/11/2017","22,720.0","22,730.0","22,733.0","22,720.0","-0.02%"
"28/11/2017","22,715.0","22,725.0","22,736.0","22,715.0","-0.02%"
"29/11/2017","22,720.0","22,705.0","22,725.0","22,705.0","0.02%"
"30/11/2017","22,717.5","22,729.5","22,737.5","22,717.5","-0.01%"
"01/12/2017","22,712.5","22,729.5","22,737.5","22,712.5","-0.02%"
"04/12/2017","22,714.5","22,727.5","22,737.5","22,714.5","0.01%"
"05/12/2017","22,715.0","22,710.0","22,727.0","22,710.0","0.00%"
"06/12/2017","22,715.0","22,725.0","22,725.0","22,715.0","0.00%"
"07/12/2017","22,713.5","22,725.0","22,727.5","22,713.5","-0.01%"
"08/12/2017","22,710.5","22,711.0","22,715.5","22,709.5","-0.01%"
"11/12/2017","22,710.0","22,721.0","22,723.0","22,710.0","-0.00%"
"12/12/2017","22,713.5","22,725.5","22,740.5","22,713.5","0.02%"
"13/12/2017","22,713.5","22,723.5","22,724.5","22,713.5","0.00%"
"14/12/2017","22,715.0","22,721.0","22,725.0","22,715.0","0.01%"
"15/12/2017","22,712.5","22,728.5","22,730.5","22,712.5","-0.01%"
"18/12/2017","22,714.5","22,717.0","22,717.5","22,710.5","0.01%"
"19/12/2017","22,713.5","22,712.5","22,728.5","22,712.5","-0.00%"
"20/12/2017","22,712.5","22,726.5","22,727.0","22,712.5","-0.00%"
"21/12/2017","22,715.0","22,722.0","22,724.0","22,710.0","0.01%"
"22/12/2017","22,713.5","22,723.5","22,724.5","22,713.5","-0.01%"
"25/12/2017","22,711.0","22,710.5","22,711.5","22,709.5","-0.01%"
"26/12/2017","22,702.5","22,724.5","22,724.5","22,702.5","-0.04%"
"27/12/2017","22,710.5","22,710.5","22,710.5","22,708.5","0.04%"
"28/12/2017","22,710.5","22,709.0","22,710.5","22,707.5","0.00%"
"29/12/2017","22,710.0","22,717.0","22,719.0","22,708.0","-0.00%"
"01/01/2018","22,710.0","22,710.0","22,710.0","22,710.0","0.00%"
"02/01/2018","22,710.0","22,719.0","22,721.0","22,710.0","0.00%"
"03/01/2018","22,708.5","22,709.5","22,710.5","22,707.5","-0.01%"
"04/01/2018","22,710.2","22,701.2","22,710.2","22,701.2","0.01%"
"05/01/2018","22,709.5","22,710.5","22,710.5","22,705.5","-0.00%"
"08/01/2018","22,712.5","22,719.5","22,722.5","22,712.5","0.01%"
"09/01/2018","22,709.5","22,710.5","22,710.5","22,705.5","-0.01%"
"10/01/2018","22,713.5","22,719.5","22,723.5","22,713.5","0.02%"
"11/01/2018","22,707.5","22,720.5","22,721.5","22,707.5","-0.03%"
"12/01/2018","22,709.5","22,709.5","22,711.5","22,706.5","0.01%"
"15/01/2018","22,709.5","22,708.5","22,709.5","22,705.5","0.00%"
"16/01/2018","22,710.5","22,708.5","22,728.5","22,705.5","0.00%"
"17/01/2018","22,712.5","22,722.5","22,723.5","22,712.5","0.01%"
"18/01/2018","22,713.5","22,722.5","22,725.5","22,713.5","0.00%"
"19/01/2018","22,712.5","22,721.5","22,723.5","22,712.5","-0.00%"
"22/01/2018","22,711.0","22,717.0","22,720.0","22,710.0","-0.01%"
"23/01/2018","22,710.5","22,709.5","22,710.5","22,707.5","-0.00%"
"24/01/2018","22,710.5","22,723.5","22,724.5","22,710.5","0.00%"
"25/01/2018","22,713.5","22,721.5","22,722.5","22,713.5","0.01%"
"26/01/2018","22,710.5","22,708.5","22,710.5","22,707.5","-0.01%"
"29/01/2018","22,711.0","22,719.2","22,720.0","22,711.0","0.00%"
"30/01/2018","22,710.0","22,719.0","22,720.0","22,710.0","-0.00%"
"31/01/2018","22,710.0","22,719.0","22,720.0","22,710.0","0.00%"
"01/02/2018","22,709.5","22,710.5","22,710.5","22,700.5","-0.00%"
"02/02/2018","22,709.5","22,707.5","22,709.5","22,707.5","0.00%"
"05/02/2018","22,707.5","22,721.5","22,740.5","22,707.5","-0.01%"
"06/02/2018","22,710.0","22,719.0","22,720.0","22,710.0","0.01%"
"07/02/2018","22,703.5","22,712.5","22,720.5","22,702.5","-0.03%"
"08/02/2018","22,699.0","22,688.0","22,709.0","22,681.0","-0.02%"
"09/02/2018","22,702.5","22,712.5","22,716.5","22,696.5","0.02%"
"12/02/2018","22,704.5","22,691.5","22,710.5","22,687.5","0.01%"
"13/02/2018","22,712.5","22,707.5","22,727.5","22,697.5","0.04%"
"14/02/2018","22,707.5","22,712.5","22,712.5","22,707.5","-0.02%"
"15/02/2018","22,707.5","22,707.5","22,707.5","22,707.5","0.00%"
"16/02/2018","22,707.5","22,717.5","22,717.5","22,707.5","0.00%"
"19/02/2018","22,707.5","22,707.5","22,707.5","22,707.5","0.00%"
"20/02/2018","22,695.0","22,706.0","22,706.0","22,695.0","-0.06%"
"21/02/2018","22,717.5","22,692.5","22,717.5","22,692.5","0.10%"
"22/02/2018","22,722.5","22,731.5","22,735.5","22,722.5","0.02%"
"23/02/2018","22,740.5","22,738.5","22,740.5","22,734.5","0.08%"
"26/02/2018","22,742.0","22,750.0","22,753.0","22,742.0","0.01%"
"27/02/2018","22,750.5","22,744.5","22,750.5","22,740.5","0.04%"
"28/02/2018","22,757.0","22,758.0","22,760.0","22,749.0","0.03%"
"01/03/2018","22,750.5","22,756.5","22,756.5","22,748.5","-0.03%"
"02/03/2018","22,761.0","22,761.0","22,764.0","22,759.0","0.05%"
"05/03/2018","22,766.5","22,763.5","22,769.5","22,761.5","0.02%"
"06/03/2018","22,769.5","22,768.5","22,771.5","22,765.5","0.01%"
"07/03/2018","22,759.5","22,760.5","22,769.5","22,755.5","-0.04%"
"08/03/2018","22,757.0","22,759.0","22,761.0","22,754.0","-0.01%"
"09/03/2018","22,761.0","22,760.0","22,763.0","22,756.0","0.02%"
"12/03/2018","22,758.5","22,760.5","22,760.5","22,755.5","-0.01%"
"13/03/2018","22,762.5","22,761.5","22,762.5","22,751.5","0.02%"
"14/03/2018","22,766.5","22,766.5","22,768.5","22,761.5","0.02%"
"15/03/2018","22,767.5","22,767.5","22,768.5","22,760.5","0.00%"
"16/03/2018","22,764.5","22,764.5","22,765.5","22,761.5","-0.01%"
"19/03/2018","22,767.0","22,767.0","22,770.0","22,767.0","0.01%"
"20/03/2018","22,774.5","22,776.5","22,778.5","22,763.5","0.03%"
"21/03/2018","22,774.0","22,775.5","22,776.5","22,770.5","-0.00%"
"22/03/2018","22,795.0","22,785.0","22,795.0","22,775.0","0.09%"
"23/03/2018","22,803.0","22,799.0","22,803.0","22,785.0","0.04%"
"26/03/2018","22,811.0","22,797.0","22,814.0","22,797.0","0.04%"
"27/03/2018","22,815.5","22,812.5","22,815.5","22,805.5","0.02%"
"28/03/2018","22,819.0","22,817.0","22,820.0","22,813.0","0.02%"
"29/03/2018","22,809.5","22,806.5","22,818.5","22,805.5","-0.04%"
"30/03/2018","22,794.0","22,789.0","22,810.0","22,786.0","-0.07%"
"02/04/2018","22,792.5","22,787.5","22,792.5","22,780.5","-0.01%"
"03/04/2018","22,810.0","22,790.0","22,814.0","22,787.0","0.08%"
"04/04/2018","22,815.5","22,815.5","22,815.5","22,809.5","0.02%"
"05/04/2018","22,814.0","22,809.0","22,814.0","22,806.0","-0.01%"
"06/04/2018","22,802.5","22,804.5","22,812.5","22,802.5","-0.05%"
"09/04/2018","22,792.5","22,791.5","22,812.5","22,790.5","-0.04%"
"10/04/2018","22,792.5","22,807.5","22,812.5","22,790.5","0.00%"
"11/04/2018","22,790.5","22,790.5","22,792.5","22,787.5","-0.01%"
"12/04/2018","22,788.5","22,788.5","22,790.5","22,787.5","-0.01%"
"13/04/2018","22,786.5","22,787.5","22,807.5","22,784.5","-0.01%"
"16/04/2018","22,777.5","22,786.5","22,788.5","22,775.5","-0.04%"
"17/04/2018","22,772.5","22,769.5","22,778.5","22,767.5","-0.02%"
"18/04/2018","22,774.0","22,771.0","22,774.0","22,770.0","0.01%"
"19/04/2018","22,779.0","22,776.0","22,779.0","22,773.0","0.02%"
"20/04/2018","22,772.0","22,770.0","22,773.0","22,770.0","-0.03%"
"23/04/2018","22,771.5","22,772.5","22,773.5","22,770.5","-0.00%"
"24/04/2018","22,769.0","22,769.0","22,769.0","22,766.0","-0.01%"
"25/04/2018","22,769.0","22,769.0","22,769.0","22,769.0","0.00%"
"26/04/2018","22,767.0","22,768.0","22,769.0","22,767.0","-0.01%"
"27/04/2018","22,763.5","22,760.5","22,765.5","22,759.5","-0.02%"
"30/04/2018","22,763.5","22,763.5","22,763.5","22,763.5","0.00%"
"01/05/2018","22,763.5","22,763.5","22,763.5","22,763.5","0.00%"
"02/05/2018","22,761.0","22,764.0","22,764.0","22,761.0","-0.01%"
"03/05/2018","22,762.5","22,760.5","22,766.5","22,758.5","0.01%"
"04/05/2018","22,768.5","22,767.5","22,772.5","22,763.5","0.03%"
"07/05/2018","22,768.5","22,763.5","22,789.5","22,763.5","0.00%"
"08/05/2018","22,772.5","22,771.5","22,772.5","22,769.5","0.02%"
"09/05/2018","22,777.0","22,772.0","22,777.0","22,772.0","0.02%"
"10/05/2018","22,770.0","22,771.0","22,775.0","22,770.0","-0.03%"
"11/05/2018","22,770.0","22,770.0","22,775.0","22,769.0","0.00%"
"14/05/2018","22,767.5","22,768.5","22,771.5","22,767.5","-0.01%"
"15/05/2018","22,770.5","22,771.5","22,773.5","22,769.5","0.01%"
"16/05/2018","22,772.5","22,775.5","22,776.5","22,772.5","0.01%"
"17/05/2018","22,775.0","22,776.0","22,777.0","22,774.0","0.01%"
"18/05/2018","22,785.5","22,783.5","22,785.5","22,774.5","0.05%"
"21/05/2018","22,771.5","22,767.5","22,776.5","22,767.5","-0.06%"
"22/05/2018","22,769.5","22,769.5","22,769.5","22,764.5","-0.01%"
"23/05/2018","22,774.0","22,774.0","22,775.0","22,767.0","0.02%"
"24/05/2018","22,778.0","22,778.0","22,779.0","22,775.0","0.02%"
"25/05/2018","22,770.0","22,780.0","22,782.0","22,770.0","-0.04%"
"28/05/2018","22,814.5","22,811.5","22,814.5","22,769.5","0.20%"
"29/05/2018","22,837.5","22,846.5","22,850.5","22,837.5","0.10%"
"30/05/2018","22,855.0","22,872.0","22,878.0","22,844.0","0.08%"
"31/05/2018","22,806.0","22,814.0","22,817.0","22,776.0","-0.21%"
"01/06/2018","22,797.0","22,792.0","22,797.0","22,789.0","-0.04%"
"04/06/2018","22,827.0","22,791.0","22,827.0","22,791.0","0.13%"
"05/06/2018","22,829.5","22,823.5","22,829.5","22,812.5","0.01%"
"06/06/2018","22,806.0","22,830.0","22,830.0","22,806.0","-0.10%"
"07/06/2018","22,802.0","22,806.0","22,807.0","22,801.0","-0.02%"
"08/06/2018","22,793.0","22,797.0","22,798.0","22,793.0","-0.04%"
"11/06/2018","22,815.5","22,814.5","22,816.5","22,814.5","0.10%"
"12/06/2018","22,813.5","22,812.5","22,818.5","22,804.5","-0.01%"
"13/06/2018","22,812.5","22,814.5","22,819.5","22,812.5","-0.00%"
"14/06/2018","22,813.0","22,815.0","22,815.0","22,807.0","0.00%"
"15/06/2018","22,816.0","22,814.0","22,816.0","22,814.0","0.01%"
"18/06/2018","22,836.0","22,816.0","22,836.0","22,816.0","0.09%"
"19/06/2018","22,853.5","22,837.5","22,853.5","22,837.5","0.08%"
"20/06/2018","22,867.5","22,866.5","22,867.5","22,857.5","0.06%"
"21/06/2018","22,877.0","22,871.0","22,883.0","22,871.0","0.04%"
"22/06/2018","22,892.5","22,896.5","22,896.5","22,892.5","0.07%"
"25/06/2018","22,897.5","22,893.5","22,898.5","22,887.5","0.02%"
"26/06/2018","22,921.0","22,897.0","22,924.0","22,897.0","0.10%"
"27/06/2018","22,937.5","22,939.5","22,939.5","22,937.5","0.07%"
"28/06/2018","22,937.5","22,939.5","22,948.5","22,937.5","0.00%"
"29/06/2018","22,958.5","22,967.5","22,967.5","22,957.5","0.09%"
"02/07/2018","22,954.5","22,965.5","22,965.5","22,954.5","-0.02%"
