"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"16/03/2009","921.60","926.40","929.60","916.70","0.14K","-0.88%"
"13/03/2009","929.80","924.40","937.00","924.40","0.07K","0.66%"
"12/03/2009","923.70","909.20","927.50","908.00","0.12K","1.46%"
"11/03/2009","910.40","894.70","912.40","894.10","0.22K","1.65%"
"10/03/2009","895.60","921.60","921.80","892.10","0.12K","-2.41%"
"09/03/2009","917.70","940.50","940.50","914.50","0.84K","-2.59%"
"06/03/2009","942.10","933.50","944.50","931.80","0.31K","1.63%"
"05/03/2009","927.00","912.00","932.60","908.90","0.14K","2.32%"
"04/03/2009","906.00","914.90","923.20","900.10","0.16K","-0.76%"
"03/03/2009","912.90","927.00","931.80","906.40","0.36K","-2.78%"
"02/03/2009","939.00","945.00","955.80","924.50","0.47K","-0.27%"
"27/02/2009","941.50","943.40","963.20","929.00","0.73K","-0.03%"
"26/02/2009","941.80","953.00","956.00","933.00","0.69K","-2.47%"
"25/02/2009","965.70","963.30","977.50","953.10","0.22K","-0.35%"
"24/02/2009","969.10","988.00","991.60","963.20","0.24K","-2.56%"
"23/02/2009","994.60","995.60","996.50","980.00","0.22K","-0.72%"
"20/02/2009","1,001.80","974.00","1,004.90","971.60","0.22K","2.63%"
"19/02/2009","976.10","982.70","986.20","972.00","0.20K","-0.16%"
"18/02/2009","977.70","968.40","988.00","962.20","0.42K","1.11%"
"17/02/2009","967.00","939.50","973.80","937.30","1.64K","2.71%"
"13/02/2009","941.50","947.30","947.30","934.20","0.14K","-0.74%"
