,Exchange Rate,Oil price,Gold price,VN Index,S&P500
2015-10-03,21360.0,48.29,1160.1,589.66,2044.16
2015-10-04,21605.0,51.64,1204.4,554.03,2102.06
2015-10-05,21703.75,56.535,1195.25,564.065,2103.63
2015-10-06,21802.5,61.43,1186.1,574.1,2105.2
2015-10-07,21810.0,52.74,1157.9,627.28,2076.62
2015-10-08,21822.5,44.96,1104.2,614.53,2104.18
2015-10-09,22544.5,45.92,1109.3,572.07,1952.29
2015-10-10,22474.75,45.065,1098.9,588.67004,2017.005
2015-10-11,22405.0,44.21,1088.5,605.27,2081.72
2015-10-12,22480.0,36.76,1072.3,561.04,2052.23
2015-10-13,22410.0,46.66,1165.3,590.84,2003.69
2015-10-14,22395.0,46.64,1179.6,589.98,1994.24
2015-10-15,22395.0,46.38,1187.3,592.4,2023.86
2015-10-16,22281.0,47.26,1182.9,593.02,2033.11
2015-10-17,22319.0,46.803333,1179.4333,593.55,2033.2933
2015-10-18,22357.0,46.346664,1175.9667,594.08,2033.4767
2015-10-19,22395.0,45.89,1172.5,594.61,2033.66
2015-10-20,22395.0,45.55,1177.2,590.45,2030.77
2015-10-21,22395.0,45.2,1166.8,590.24,2018.94
2015-10-22,22285.0,45.38,1165.8,595.08,2052.51
2015-10-23,22395.0,44.6,1162.5,601.74,2075.15
2015-10-24,22376.666,44.393333,1163.6333,600.69666,2073.8267
2015-10-25,22358.334,44.186665,1164.7667,599.6533,2072.5032
2015-10-26,22340.0,43.98,1165.9,598.61,2071.18
2015-10-27,22332.0,43.2,1165.4,598.44,2065.89
2015-10-28,22331.0,45.94,1175.7,596.24,2090.35
2015-10-29,22335.5,46.06,1147.3,605.2,2089.41
2015-10-30,22335.5,46.59,1141.4,607.37,2079.36
2015-10-31,21996.334,47.34,1167.2667,598.8333,2075.75
2015-11-01,21657.166,48.09,1193.1333,590.2967,2072.1401
2015-11-02,21318.0,48.84,1219.0,581.76,2068.53
2015-11-03,21355.0,48.17,1150.6,586.54,2040.24
2015-11-04,21532.5,53.71,1166.8,569.105,2072.7852
2015-11-05,21710.0,59.25,1183.0,551.67,2105.33
2015-11-06,21790.0,60.77,1179.9,581.05,2108.86
2015-11-07,21808.75,51.925003,1143.8501,597.05,2096.465
2015-11-08,21827.5,43.08,1107.8,613.05,2084.07
2015-11-09,22544.5,44.63,1103.3,566.74,1961.05
2015-11-10,22467.25,43.78,1094.1001,585.135,2018.025
2015-11-11,22390.0,42.93,1084.9,603.53,2075.0
2015-11-12,22500.0,35.62,1076.0,563.43,2012.37
2015-11-13,22417.5,40.74,1080.9,611.27,2023.04
2015-11-14,22426.666,41.073334,1081.8,610.5834,2033.09
2015-11-15,22435.834,41.40667,1082.7,609.89667,2043.14
2015-11-16,22445.0,41.74,1083.6,609.21,2053.19
2015-11-17,22477.5,40.67,1068.6,605.05,2050.44
2015-11-18,22465.0,40.75,1068.7,603.34,2083.58
2015-11-19,22472.5,40.54,1077.9,601.9,2081.24
2015-11-20,22472.5,40.39,1076.3,604.46,2089.17
2015-11-21,22477.5,40.843334,1073.1334,602.97003,2088.31
2015-11-22,22482.5,41.296665,1069.9667,601.48,2087.45
2015-11-23,22487.5,41.75,1066.8,599.99,2086.59
2015-11-24,22505.0,42.87,1073.8,593.83,2089.14
2015-11-25,22505.0,43.04,1070.0,595.7,2088.87
2015-11-26,22490.0,42.59,1070.8,590.4,2089.4902
2015-11-27,22485.0,41.71,1056.1,582.86,2090.11
2015-11-28,22491.666,41.69,1059.2,579.64,2086.8767
2015-11-29,22498.334,41.670002,1062.3,576.42,2083.6433
2015-11-30,22505.0,41.65,1065.4,573.2,2080.41
2015-12-01,21345.0,46.07,1373.2,574.32,2028.26
2015-12-02,21287.5,51.21,1220.1,584.67,2088.48
2015-12-03,21365.0,47.05,1151.9,588.53,2065.95
2015-12-04,21537.5,53.9,1172.15,566.47,2082.5352
2015-12-05,21710.0,60.75,1192.4,544.41,2099.12
2015-12-06,21800.0,59.96,1178.8,582.73,2094.11
2015-12-07,21915.0,51.629997,1151.0,593.485,2090.08
2015-12-08,22030.0,43.3,1123.2,604.24,2086.05
2015-12-09,22192.5,45.199997,1143.8,598.17,2051.755
2015-12-10,22355.0,47.1,1164.4,592.1,2017.46
2015-12-11,22402.5,41.75,1081.0,605.58,2045.97
2015-12-12,22442.5,39.93667,1075.2333,591.12665,2037.96
2015-12-13,22482.5,38.123333,1069.4667,576.67334,2029.95
2015-12-14,22522.5,36.31,1063.7,562.22,2021.94
2015-12-15,22538.5,37.35,1061.8,568.0,2043.41
2015-12-16,22532.0,35.52,1076.9,572.55,2073.07
2015-12-17,22525.0,34.95,1049.7,577.11,2041.89
2015-12-18,22523.5,34.73,1065.0,568.18,2005.55
2015-12-19,22531.0,34.733334,1070.2,567.75336,2010.75
2015-12-20,22538.5,34.736668,1075.4,567.32666,2015.9501
2015-12-21,22546.0,34.74,1080.6,566.9,2021.15
2015-12-22,22546.5,36.14,1074.1,566.35,2038.97
2015-12-23,22532.0,37.5,1068.3,564.27,2064.29
2015-12-24,22532.0,38.1,1076.1,566.17,2060.99
2015-12-25,22543.5,37.7775,1074.3,567.67,2059.8674
2015-12-26,22539.666,37.455,1072.5,568.4133,2058.745
2015-12-27,22535.834,37.1325,1070.7,569.1567,2057.6226
2015-12-28,22532.0,36.81,1068.9,569.9,2056.5
2015-12-29,22480.0,37.87,1068.3,576.29,2078.36
2015-12-30,22445.0,36.6,1059.8,579.45,2063.36
2015-12-31,22485.0,37.04,1060.2,579.03,2043.94
2016-01-01,22485.0,34.33,1094.1,559.79504,1991.6599
2016-01-02,22271.0,31.62,1128.0,540.56,1939.38
2016-01-03,22302.0,34.4,1230.8,561.56,1978.35
2016-01-04,22329.0,36.79,1222.8,558.43,2072.78
2016-01-05,22387.75,42.9,1218.1001,589.145,2086.0552
2016-01-06,22446.5,49.01,1213.4,619.86,2099.33
2016-01-07,22322.5,48.99,1339.0,640.3,2102.95
2016-01-08,22290.5,40.06,1352.8,648.38,2170.84
2016-01-09,22292.5,43.16,1313.6,669.19,2170.86
2016-01-10,22308.0,44.915,1300.8,672.895,2141.29
2016-01-11,22323.5,46.67,1288.0,676.6,2111.72
2016-01-12,22685.0,51.06,1168.1,666.54,2191.08
2016-01-13,22406.5,30.48,1087.1,560.37,1890.28
2016-01-14,22437.5,31.2,1073.6,553.03,1921.84
2016-01-15,22416.5,29.42,1090.7,543.04,1880.33
2016-01-16,22411.0,29.585,1090.5,537.48334,1880.58
2016-01-17,22405.5,29.75,1090.3,531.92664,1880.83
2016-01-18,22400.0,30.02,1088.5,526.37,1881.08
2016-01-19,22455.0,28.46,1089.1,535.77,1881.33
2016-01-20,22457.0,26.55,1106.2,529.44,1859.33
2016-01-21,22391.0,29.53,1098.2,521.88,1868.99
2016-01-22,22455.0,32.19,1096.3,522.24,1906.9
2016-01-23,22421.666,31.573332,1099.3,528.9433,1896.96
2016-01-24,22388.334,30.956667,1102.3,535.64667,1887.02
2016-01-25,22355.0,30.34,1105.3,542.35,1877.08
2016-01-26,22333.5,31.45,1120.2,537.73,1903.63
2016-01-27,22295.0,32.3,1115.8,542.69,1882.95
2016-01-28,22230.0,33.22,1115.6,539.47,1893.36
2016-01-29,22241.0,33.62,1116.5,545.25,1940.24
2016-01-30,22252.125,32.684998,1119.175,543.05,1930.9375
2016-01-31,22263.25,31.75,1121.85,540.85,1921.635
2016-02-01,22274.375,30.814999,1124.5249,538.65,1912.3325
2016-02-02,22285.5,29.88,1127.2,536.45,1903.03
2016-02-03,22315.0,34.66,1241.8,570.18,1986.45
2016-02-04,22297.0,39.72,1268.8,587.91,2033.94
2016-02-05,22279.0,44.78,1295.8,605.64,2081.43
2016-02-06,22420.0,49.17,1211.2,623.37,2105.26
2016-02-07,22364.0,44.339996,1288.45,629.70996,2131.145
2016-02-08,22308.0,39.51,1365.7,636.05,2157.03
2016-02-09,22283.5,44.44,1323.2,647.8333,2179.98
2016-02-10,22300.0,44.89,1315.7,659.6167,2138.96
2016-02-11,22316.5,45.34,1308.2,671.4,2097.94
2016-02-12,22695.0,51.68,1176.5,665.14,2191.95
2016-02-13,22586.666,40.38,1205.05,624.69,2117.8574
2016-02-14,22478.334,29.08,1233.6,584.24,2043.7649
2016-02-15,22370.0,30.6,1208.1,543.79,1969.6725
2016-02-16,22392.0,29.04,1207.7,548.05,1895.58
2016-02-17,22388.5,30.66,1210.9,547.05,1926.82
2016-02-18,22355.0,30.77,1225.8,552.49,1917.83
2016-02-19,22348.5,29.64,1230.3,554.03,1917.78
2016-02-20,22358.0,30.253332,1223.4333,556.2567,1927.02
2016-02-21,22367.5,30.866667,1216.5667,558.48334,1936.26
2016-02-22,22377.0,31.48,1209.7,560.71,1945.5
2016-02-23,22375.5,31.87,1222.2,561.28,1921.27
2016-02-24,22385.0,32.15,1238.7,568.04,1929.8
2016-02-25,22360.5,33.07,1238.2,562.82,1951.7
2016-02-26,22317.5,32.78,1220.4,566.11,1948.05
2016-02-27,22328.834,33.103333,1225.0667,563.86334,1942.7767
2016-02-28,22340.166,33.426666,1229.7334,561.61664,1937.5033
2016-02-29,22351.5,33.75,1234.4,559.37,1932.23
2016-03-01,22314.0,33.015,1187.8,549.22,1922.38
2016-03-02,22276.5,32.28,1141.2,539.07,1912.53
2016-03-03,22302.0,34.57,1258.2,570.39,1993.4
2016-03-04,22295.75,39.11,1275.0,587.55334,2028.385
2016-03-05,22289.5,43.65,1291.8,604.7167,2063.37
2016-03-06,22434.0,48.62,1241.5,621.88,2099.13
2016-03-07,22355.5,49.01,1345.5,626.745,2131.46
2016-03-08,22277.0,40.83,1357.0,631.61,2163.79
2016-03-09,22290.75,44.82,1333.85,657.32996,2162.495
2016-03-10,22304.5,48.81,1310.7,683.05,2161.2
2016-03-11,22316.5,44.66,1303.3,667.63,2088.66
2016-03-12,22309.5,42.166668,1283.9,637.74664,2065.6533
2016-03-13,22302.5,39.673332,1264.5,607.86334,2042.6466
2016-03-14,22295.5,37.18,1245.1,577.98,2019.64
2016-03-15,22287.0,36.34,1231.0,574.04,2015.93
2016-03-16,22295.0,38.46,1229.8,577.07,2027.22
2016-03-17,22272.5,40.2,1265.0,579.26,2040.59
2016-03-18,22303.0,39.44,1254.3,575.82,2049.58
2016-03-19,22297.666,39.596664,1250.9333,574.63666,2050.2534
2016-03-20,22292.334,39.753334,1247.5667,573.45337,2050.9268
2016-03-21,22287.0,39.91,1244.2,572.27,2051.6
2016-03-22,22300.0,41.45,1248.6,570.91,2049.8
2016-03-23,22362.5,39.79,1224.0,574.71,2036.71
2016-03-24,22351.5,39.46,1221.6,570.66,2035.94
2016-03-25,22302.5,39.442497,1216.7,572.08,2036.2175
2016-03-26,22315.5,39.425,1217.8333,573.29333,2036.495
2016-03-27,22328.5,39.4075,1218.9667,574.50665,2036.7725
2016-03-28,22341.5,39.39,1220.1,575.72,2037.05
2016-03-29,22341.5,38.28,1235.8,568.28,2055.01
2016-03-30,22264.5,38.32,1227.8,569.91,2063.95
2016-03-31,22325.0,38.34,1234.9,561.22,2059.74
2016-04-01,22485.0,36.76,1075.2,574.41,2012.66
2016-04-02,22288.5,31.72,1157.2,542.15,1915.45
2016-04-03,22277.5,35.92,1270.7,573.65,1999.99
2016-04-04,22330.5,35.7,1218.6,555.82,2066.13
2016-04-05,22289.5,43.78,1274.4,599.07,2051.12
2016-04-06,22298.5,46.215,1313.2,623.515,2088.83
2016-04-07,22307.5,48.65,1352.0,647.96,2126.54
2016-04-08,22295.0,41.93,1359.7,631.94,2164.25
2016-04-09,22297.25,44.11,1326.25,658.07,2157.37
2016-04-10,22299.5,48.69,1268.2,684.2,2150.49
2016-04-11,22316.5,44.07,1304.5,666.73,2085.18
2016-04-12,22324.75,42.915,1276.0,622.375,2083.7998
2016-04-13,22333.0,41.76,1247.5,578.02,2082.42
2016-04-14,22340.0,41.5,1225.7,579.49,2082.78
2016-04-15,22339.0,40.36,1233.7,579.86,2080.73
2016-04-16,22338.666,40.166668,1233.7999,576.96497,2085.2666
2016-04-17,22338.334,39.97333,1233.9,574.07,2089.8035
2016-04-18,22338.0,39.78,1234.0,571.17505,2094.34
2016-04-19,22334.0,41.08,1253.3,568.28,2100.8
2016-04-20,22333.5,42.63,1253.4,568.03,2102.4
2016-04-21,22330.0,43.18,1249.3,575.73,2091.48
2016-04-22,22279.0,43.73,1229.1,592.48,2091.58
2016-04-23,22283.5,43.366665,1232.5333,592.18,2090.3167
2016-04-24,22288.0,43.003334,1235.9667,591.88,2089.0535
2016-04-25,22292.5,42.64,1239.4,591.58,2087.79
2016-04-26,22280.0,44.04,1242.6,598.48,2091.7
2016-04-27,22269.0,45.33,1249.6,593.96,2095.15
2016-04-28,22292.5,46.03,1266.4,591.67,2075.81
2016-04-29,22288.0,45.92,1290.5,598.37,2065.3
2016-04-30,22386.5,40.945,1184.45,584.155,2041.005
2016-05-01,22485.0,35.97,1078.4,569.94,2016.71
2016-05-02,22286.0,30.89,1157.4,544.75,1880.05
2016-05-03,22308.5,33.39,1193.15,552.53503,1962.6101
2016-05-04,22331.0,35.89,1228.9,560.32,2045.17
2016-05-05,22289.5,44.32,1272.3,601.51,2050.63
2016-05-06,22298.0,45.46,1315.5,626.195,2069.5898
2016-05-07,22306.5,46.6,1358.7,650.88,2088.55
2016-05-08,22302.5,41.8,1337.3,627.39,2182.87
2016-05-09,22301.5,45.07,1331.1,664.55,2171.3
2016-05-10,22305.0,49.83,1266.9,687.04,2159.73
2016-05-11,22510.0,50.81,1221.05,673.625,2182.22
2016-05-12,22715.0,51.79,1175.2,660.21,2204.71
2016-05-13,22317.5,46.21,1272.7,610.82,2046.61
2016-05-14,22302.0,46.713333,1273.2,612.4733,2053.2932
2016-05-15,22286.5,47.216667,1273.7,614.1267,2059.9766
2016-05-16,22271.0,47.72,1274.2,615.78,2066.66
2016-05-17,22291.0,48.31,1276.9,624.75,2047.21
2016-05-18,22272.0,48.19,1274.4,622.45,2047.63
2016-05-19,22314.0,48.16,1254.8,619.2,2040.04
2016-05-20,22317.5,47.75,1252.9,614.81,2052.32
2016-05-21,22312.0,47.86,1252.4333,613.55,2050.8933
2016-05-22,22306.5,47.97,1251.9667,612.29004,2049.4668
2016-05-23,22301.0,48.08,1251.5,611.03,2048.04
2016-05-24,22322.5,48.62,1229.2,611.62,2076.06
2016-05-25,22332.5,49.56,1223.8,611.89,2090.54
2016-05-26,22370.0,49.48,1220.4,604.34,2090.1
2016-05-27,22383.0,49.33,1215.2,608.11,2099.06
2016-05-28,22394.166,49.455,1214.1833,610.24,2098.5352
2016-05-29,22405.334,49.58,1213.1666,612.37,2098.01
2016-05-30,22416.5,49.51,1212.15,614.5,2097.4849
2016-05-31,22382.0,49.1,1216.2,618.44,2096.96
2016-06-01,22467.5,33.97,1091.9,574.57,1990.26
2016-06-02,22411.666,35.23,1135.6,572.31,2015.7267
2016-06-03,22355.834,36.49,1179.3,570.05,2041.1932
2016-06-04,22300.0,37.75,1223.0,567.79,2066.66
2016-06-05,22272.5,44.66,1294.0,606.52,2057.14
2016-06-06,22416.0,49.69,1245.9,620.05,2109.41
2016-06-07,22324.0,47.43,1367.1,649.46,2099.73
2016-06-08,22311.0,46.13,1358.75,656.68005,2143.105
2016-06-09,22298.0,44.83,1350.4,663.9,2186.48
2016-06-10,22297.0,50.44,1251.4,687.32,2160.77
2016-06-11,22511.0,50.684998,1210.1001,669.405,2186.5
2016-06-12,22725.0,50.93,1168.8,651.49,2212.23
2016-06-13,22414.0,48.88,1285.4,623.58,2079.06
2016-06-14,22414.0,48.49,1286.6,625.43,2075.32
2016-06-15,22404.0,48.01,1286.8,627.02,2071.5
2016-06-16,22303.0,46.21,1296.8,625.11,2077.99
2016-06-17,22404.0,47.98,1293.2,619.25,2071.22
2016-06-18,22404.0,48.443333,1292.2666,621.6533,2075.23
2016-06-19,22404.0,48.906666,1291.3334,624.0567,2079.24
2016-06-20,22404.0,49.37,1290.4,626.46,2083.25
2016-06-21,22404.0,48.85,1270.9,628.0,2088.9
2016-06-22,22295.5,49.13,1268.4,626.41,2085.45
2016-06-23,22295.5,50.11,1261.6,632.27,2113.32
2016-06-24,22331.0,47.64,1319.7,620.77,2037.41
2016-06-25,22335.5,47.203335,1320.4667,620.9367,2025.12
2016-06-26,22340.0,46.766666,1321.2333,621.10333,2012.8301
2016-06-27,22344.5,46.33,1322.0,621.27,2000.54
2016-06-28,22290.0,47.85,1314.9,622.2,2036.09
2016-06-29,22307.0,49.88,1326.9,630.12,2070.77
2016-06-30,22322.5,48.33,1320.6,632.26,2098.86
2016-07-01,22475.0,33.27,1107.8,565.36,1943.09
2016-07-02,22411.5,35.585,1185.9,570.78,1972.425
2016-07-03,22348.0,37.9,1264.0,576.2,2001.76
2016-07-04,22295.0,37.26,1236.7,571.6,2041.91
2016-07-05,22322.5,43.809998,1241.1,598.125,2077.02
2016-07-06,22350.0,50.36,1245.5,624.65,2112.13
2016-07-07,22323.0,45.14,1362.1,661.12,2097.9
2016-07-08,22311.75,45.32,1353.7,661.2,2142.0298
2016-07-09,22300.5,45.5,1345.3,661.28,2186.16
2016-07-10,22296.0,49.81,1250.3,683.95,2153.74
2016-07-11,22331.0,44.89,1279.4,674.14,2131.52
2016-07-12,22700.0,49.77,1176.2,653.53,2241.35
2016-07-13,22294.0,44.75,1343.6,675.12,2152.43
2016-07-14,22297.0,45.68,1332.2,666.69,2163.75
2016-07-15,22314.0,45.95,1327.4,664.56,2161.74
2016-07-16,22306.666,45.713333,1328.0333,667.54,2163.4565
2016-07-17,22299.334,45.47667,1328.6667,670.52,2165.1733
2016-07-18,22292.0,45.24,1329.3,673.5,2166.89
2016-07-19,22300.0,44.65,1332.3,667.76,2163.78
2016-07-20,22291.0,44.94,1319.3,660.26,2173.02
2016-07-21,22297.0,44.75,1331.0,659.57,2165.17
2016-07-22,22295.0,44.19,1323.4,649.87,2175.03
2016-07-23,22295.666,43.836666,1322.1,649.68,2172.8467
2016-07-24,22296.334,43.483334,1320.8,649.49,2170.6633
2016-07-25,22297.0,43.13,1319.5,649.3,2168.48
2016-07-26,22300.0,42.92,1320.8,648.59,2169.18
2016-07-27,22305.0,41.92,1326.7,656.11,2166.58
2016-07-28,22296.0,41.14,1334.6,657.14,2170.06
2016-07-29,22299.5,41.6,1350.3,652.23,2173.6
2016-07-30,22354.666,38.786667,1266.1667,621.5033,2089.7434
2016-07-31,22409.834,35.97333,1182.0333,590.7767,2005.8867
2016-08-01,22465.0,33.16,1097.9,560.05,1922.03
2016-08-02,22276.0,29.69,1197.6,567.38,1853.44
2016-08-03,22290.0,36.5,1262.9,574.71,1979.26
2016-08-04,22294.5,39.72,1243.1,572.34,2047.6
2016-08-05,22318.25,45.475,1251.95,600.105,2083.36
2016-08-06,22342.0,51.23,1260.8,627.87,2119.12
2016-08-07,22290.5,45.41,1358.4,658.68,2129.9
2016-08-08,22291.0,43.02,1334.2,629.46,2180.89
2016-08-09,22294.5,47.62,1337.8,666.07,2181.3
2016-08-10,22320.75,46.3,1306.15,671.265,2160.4302
2016-08-11,22347.0,44.98,1274.5,676.46,2139.56
2016-08-12,22640.0,50.84,1171.1,658.89,2246.19
2016-08-13,22533.666,49.14,1227.8334,659.0833,2227.51
2016-08-14,22427.334,47.440002,1284.5667,659.2767,2208.8298
2016-08-15,22321.0,45.74,1341.3,659.47,2190.15
2016-08-16,22297.0,46.58,1351.0,658.11,2178.15
2016-08-17,22299.5,46.79,1343.2,660.51,2182.22
2016-08-18,22294.5,48.22,1351.2,660.65,2187.02
2016-08-19,22293.5,48.52,1340.5,662.28,2183.87
2016-08-20,22294.166,48.03,1339.5333,660.7467,2183.46
2016-08-21,22294.834,47.54,1338.5667,659.2133,2183.05
2016-08-22,22295.5,47.05,1337.6,657.68,2182.64
2016-08-23,22311.0,48.1,1340.3,659.16,2186.9
2016-08-24,22312.5,46.77,1324.3,660.77,2175.44
2016-08-25,22316.5,47.33,1320.0,658.5,2172.47
2016-08-26,22320.0,47.64,1321.4,667.75,2169.04
2016-08-27,22314.834,47.42,1321.8,668.31335,2172.82
2016-08-28,22309.666,47.2,1322.2,668.87665,2176.5999
2016-08-29,22304.5,46.98,1322.6,669.44,2180.38
2016-08-30,22304.0,46.35,1313.0,672.67,2176.12
2016-08-31,22305.0,44.7,1307.9,674.63,2170.95
2016-09-01,22285.5,36.32,1253.15,640.32336,2011.58
2016-09-02,22266.0,27.94,1198.4,606.01666,1852.21
2016-09-03,22291.5,38.29,1257.4,571.71,1989.26
2016-09-04,22286.0,40.864998,1262.0,587.78,2023.975
2016-09-05,22280.5,43.44,1266.6,603.85,2058.69
2016-09-06,22335.0,50.56,1271.2,631.26,2115.48
2016-09-07,22322.75,46.665,1305.55,634.30005,2148.6099
2016-09-08,22310.5,42.77,1339.9,637.34,2181.74
2016-09-09,22300.5,45.88,1330.7,666.88,2127.81
2016-09-10,22313.75,45.575,1302.1,668.57,2145.5352
2016-09-11,22327.0,45.27,1273.5,670.26,2163.26
2016-09-12,22592.5,51.5,1160.6,663.07,2259.53
2016-09-13,22292.5,44.9,1319.6,659.72,2127.02
2016-09-14,22301.0,43.58,1322.0,656.64,2125.77
2016-09-15,22315.5,43.91,1314.0,656.18,2147.26
2016-09-16,22319.0,43.03,1306.2,651.31,2139.16
2016-09-17,22314.5,43.12,1308.7333,653.50336,2139.1467
2016-09-18,22310.0,43.21,1311.2667,655.69666,2139.1333
2016-09-19,22305.5,43.3,1313.8,657.89,2139.12
2016-09-20,22314.0,43.44,1314.0,663.37,2139.76
2016-09-21,22326.0,45.34,1327.2,668.48,2163.12
2016-09-22,22320.5,46.32,1340.7,671.38,2177.18
2016-09-23,22301.5,44.48,1337.5,674.09,2164.69
2016-09-24,22309.166,44.963333,1338.2667,675.07336,2158.4934
2016-09-25,22316.834,45.446667,1339.0333,676.05664,2152.2966
2016-09-26,22324.5,45.93,1339.8,677.04,2146.1
2016-09-27,22321.0,44.67,1326.0,684.89,2159.93
2016-09-28,22303.5,47.05,1319.4,686.72,2171.37
2016-09-29,22294.0,47.83,1324.0,688.55,2151.13
2016-09-30,22295.5,48.24,1315.1,685.73,2168.27
2016-10-01,22286.25,37.845,1254.7,649.1233,2010.065
2016-10-02,22277.0,27.45,1194.3,612.51666,1851.86
2016-10-03,22270.0,37.84,1272.8,575.91,1989.57
2016-10-04,22277.0,41.25,1268.8,590.48,2036.98
2016-10-05,22284.0,44.66,1264.8,605.05,2084.39
2016-10-06,22335.0,49.07,1274.4,629.84,2096.07
2016-10-07,22324.5,45.39,1309.8501,639.085,2135.78
2016-10-08,22314.0,41.71,1345.3,648.33,2175.49
2016-10-09,22307.0,46.53,1302.0,661.26,2169.575
2016-10-10,22300.0,51.35,1258.7,674.19,2163.66
2016-10-11,22319.5,44.66,1266.4,678.17,2167.48
2016-10-12,22309.25,47.55,1261.25,681.69995,2150.0151
2016-10-13,22299.0,50.44,1256.1,685.23,2132.55
2016-10-14,22301.5,50.35,1254.0,687.0,2132.98
2016-10-15,22304.0,50.213333,1254.3667,684.98334,2130.82
2016-10-16,22306.5,50.076664,1254.7333,682.9667,2128.66
2016-10-17,22309.0,49.94,1255.1,680.95,2126.5
2016-10-18,22306.0,50.29,1261.5,682.02,2139.6
2016-10-19,22302.0,51.6,1268.4,688.89,2144.29
2016-10-20,22305.5,50.43,1266.1,686.39,2141.34
2016-10-21,22314.0,50.85,1266.4,684.83,2141.16
2016-10-22,22313.334,50.739998,1265.0667,682.56,2144.55
2016-10-23,22312.666,50.63,1263.7334,680.29004,2147.94
2016-10-24,22312.0,50.52,1262.4,678.02,2151.33
2016-10-25,22327.5,49.96,1272.2,676.18,2143.16
2016-10-26,22344.5,49.18,1265.2,673.61,2139.43
2016-10-27,22335.0,49.72,1268.2,676.9,2133.04
2016-10-28,22318.5,48.7,1276.8,682.25,2126.41
2016-10-29,22317.334,48.086666,1275.5667,680.1,2126.3232
2016-10-30,22316.166,47.473335,1274.3334,677.95,2126.2366
2016-10-31,22315.0,46.86,1273.1,675.8,2126.15
2016-11-01,22453.0,31.41,1096.2,557.87,1923.67
2016-11-02,22276.0,26.21,1247.5,567.565,1829.08
2016-11-03,22281.5,38.5,1259.4,577.26,2022.19
2016-11-04,22295.0,40.36,1257.3,579.27,2041.99
2016-11-05,22276.5,46.23,1275.5,614.06,2064.46
2016-11-06,22285.5,45.495,1316.05,633.16003,2100.81
2016-11-07,22294.5,44.76,1356.6,652.26,2137.16
2016-11-08,22318.0,43.49,1343.5,660.24,2185.79
2016-11-09,22308.75,47.14,1298.85,671.3,2161.26
2016-11-10,22299.5,50.79,1254.2,682.36,2136.73
2016-11-11,22330.0,43.41,1224.3,679.2,2164.45
2016-11-12,22335.666,43.38,1223.4333,677.15,2164.3667
2016-11-13,22341.334,43.35,1222.5667,675.1,2164.2832
2016-11-14,22347.0,43.32,1221.7,673.05,2164.2
2016-11-15,22350.5,45.81,1224.5,674.26,2180.39
2016-11-16,22395.5,45.57,1223.9,674.6,2176.94
2016-11-17,22411.5,45.42,1216.9,674.57,2187.12
2016-11-18,22490.0,45.69,1208.7,673.25,2181.9
2016-11-19,22515.0,46.29,1209.0667,673.5967,2187.3267
2016-11-20,22540.0,46.89,1209.4333,673.9433,2192.7532
2016-11-21,22565.0,47.49,1209.8,674.29,2198.18
2016-11-22,22529.5,48.03,1211.2,681.91,2202.94
2016-11-23,22619.0,47.96,1189.3,683.16,2204.72
2016-11-24,22770.0,47.98,1185.55,678.18,2209.0352
2016-11-25,22748.5,46.06,1178.4,675.87,2213.35
2016-11-26,22734.0,46.4,1182.5333,672.3433,2209.4734
2016-11-27,22719.5,46.74,1186.6667,668.81665,2205.5967
2016-11-28,22705.0,47.08,1190.8,665.29,2201.72
2016-11-29,22675.0,45.23,1189.3,658.26,2204.66
2016-11-30,22660.0,49.44,1172.4,665.07,2198.81
2016-12-01,22429.5,30.44,1085.2,564.26,1938.68
2016-12-02,22308.0,29.44,1239.0,569.45337,1864.78
2016-12-03,22311.5,35.805,1249.55,574.64667,1963.25
2016-12-04,22315.0,42.17,1260.1,579.84,2061.72
2016-12-05,22310.0,46.7,1271.2,612.12,2064.11
2016-12-06,22302.5,46.75,1303.25,635.51,2108.125
2016-12-07,22295.0,46.8,1335.3,658.9,2152.14
2016-12-08,22301.0,44.49,1336.8,655.71,2184.05
2016-12-09,22280.0,46.29,1321.6,659.76,2159.04
2016-12-10,22295.5,50.18,1252.3,682.45,2139.18
2016-12-11,22459.0,51.505,1208.5,671.075,2198.0698
2016-12-12,22622.5,52.83,1164.7,659.7,2256.96
2016-12-13,22660.0,52.98,1157.8,654.66,2271.72
2016-12-14,22715.0,51.04,1162.4,665.14,2253.28
2016-12-15,22745.0,50.9,1128.6,665.92,2262.03
2016-12-16,22750.0,51.9,1135.9,675.16,2258.07
2016-12-17,22753.334,51.973335,1137.6,674.8833,2259.5566
2016-12-18,22756.666,52.046665,1139.3,674.6067,2261.0435
2016-12-19,22760.0,52.12,1141.0,674.33,2262.53
2016-12-20,22762.5,52.23,1132.0,662.66,2270.76
2016-12-21,22767.0,52.49,1131.6,666.94,2265.18
2016-12-22,22760.0,52.95,1129.1,664.15,2260.96
2016-12-23,22759.5,53.02,1132.0,664.37,2263.79
2016-12-24,22760.666,53.076668,1133.5,663.73,2265.0625
2016-12-25,22761.834,53.13333,1135.0,663.09,2266.335
2016-12-26,22763.0,53.19,1134.55,662.45,2267.6074
2016-12-27,22764.0,53.9,1137.4,663.86,2268.88
2016-12-28,22771.0,54.06,1139.2,663.5,2249.92
2016-12-29,22778.0,53.77,1158.1,664.72,2249.26
2016-12-30,22771.0,53.72,1151.7,664.87,2238.83
2016-12-31,22711.5,53.773335,1170.1,676.0325,2252.4033
